ID,名称,销售数量,Steam价格,最低售价,价格比例
921565,P250（StatTrak™） | 重构 (崭新出厂),92,1.29,6,4.651162790697675
34345,CZ75 | 燕尾 (久经沙场),240,0.7,3.9,5.571428571428572
38400,沙漠之鹰（StatTrak™） | 青铜装饰 (略有磨损),562,1.66,7.99,4.813253012048193
34758,FN57 | 耍猴把戏 (破损不堪),63,3.93,18.5,4.707379134860051
34392,沙漠之鹰 | 青铜装饰 (崭新出厂),3799,0.6,2.67,4.45
45312,格洛克 18 型（StatTrak™） | 城里的月光 (久经沙场),675,2.01,10.17,5.059701492537314
34314,CZ75 | 先驱 (久经沙场),239,0.7,4.06,5.8
34313,CZ75 | 先驱 (崭新出厂),115,3.64,19.81,5.442307692307692
34394,沙漠之鹰 | 青铜装饰 (略有磨损),1731,0.28,1.4,4.999999999999999
45312,格洛克 18 型（StatTrak™） | 城里的月光 (久经沙场),675,2.01,10.17,5.059701492537314
34314,CZ75 | 先驱 (久经沙场),239,0.7,4.06,5.8
34313,CZ75 | 先驱 (崭新出厂),115,3.64,19.81,5.442307692307692
34394,沙漠之鹰 | 青铜装饰 (略有磨损),1731,0.28,1.4,4.999999999999999
38701,格洛克 18 型（StatTrak™） | 蓝色裂纹 (略有磨损),154,15.61,73.55,4.711723254324151
34478,沙漠之鹰 | 都市 DDPAT (略有磨损),170,4.18,23,5.502392344497608
956504,Tec-9（StatTrak™） | 渣渣 (久经沙场),225,0.28,1.57,5.607142857142857
871798,USP 消音版 | 银装素裹 (崭新出厂),85,347.55,1670,4.80506401956553
43919,格洛克 18 型（StatTrak™） | 蓝色裂纹 (久经沙场),276,5.92,28.15,4.7550675675675675
36067,P250 | 涟漪 (崭新出厂),164,0.58,2.86,4.931034482758621
34802,FN57 | 霸意大名 (略有磨损),217,0.64,3.06,4.78125
34480,沙漠之鹰 | 都市瓦砾 (战痕累累),133,0.46,2.5,5.434782608695652
35006,格洛克 18 型 | 红苹果 (崭新出厂),4537,1.24,6.32,5.096774193548387
41973,Tec-9 | 竹林 (略有磨损),184,7.41,41.97,5.663967611336032
900520,P250 | 迷人幻象 (战痕累累),55,3.42,17.78,5.1988304093567255
42050,Tec-9 | 核子剧毒 (崭新出厂),81,15.09,73.23,4.852882703777336
956606,USP 消音版（StatTrak™） | 破颚者 (久经沙场),91,22,112.48,5.112727272727273
857533,CZ75 | 短趾雕 (崭新出厂),88,0.73,4.22,5.780821917808219
968418,格洛克 18 型 | 大金牙 (略有磨损),208,41,230,5.609756097560975
773719,双持贝瑞塔（StatTrak™） | 1.6精英 (久经沙场),115,0.31,1.24,4.0
42050,Tec-9 | 核子剧毒 (崭新出厂),81,15.09,73.23,4.852882703777336
956606,USP 消音版（StatTrak™） | 破颚者 (久经沙场),91,22,112.48,5.112727272727273
857533,CZ75 | 短趾雕 (崭新出厂),88,0.73,4.22,5.780821917808219
968418,格洛克 18 型 | 大金牙 (略有磨损),208,41,230,5.609756097560975
773719,双持贝瑞塔（StatTrak™） | 1.6精英 (久经沙场),115,0.31,1.24,4.0
759317,Tec-9（StatTrak™） | 蛇-9 (久经沙场),57,0.76,3.6,4.7368421052631575
38371,CZ75（StatTrak™） | 猛虎 (久经沙场),100,2.3,13.21,5.743478260869566
857524,格洛克 18 型 | 一目了然 (战痕累累),148,0.23,1,4.3478260869565215
42008,Tec-9 | 冰冠 (略有磨损),475,0.61,3.4,5.573770491803279
968292,沙漠之鹰 | 热处理 (略有磨损),8376,4.18,23,5.502392344497608
968262,FN57 | 热处理 (破损不堪),549,6.21,34.88,5.616747181964573
968215,宙斯 X27 电击枪 | 鼾龙传说 (略有磨损),175,73.8,423.99,5.745121951219512
42028,Tec-9 | 战火重燃 (略有磨损),155,1.15,5.5,4.782608695652175
927352,格洛克 18 型 | 拉美西斯之触 (略有磨损),143,13.81,71,5.141202027516292
900600,USP 消音版 | 印花集 (战痕累累),184,36.57,194,5.304894722450095
877043,Tec-9（纪念品） | 上古图腾 (崭新出厂),62,1.92,9.1,4.739583333333333
774809,双持贝瑞塔 | 左右开花 (久经沙场),77,1.3,6.8,5.230769230769231
41994,Tec-9 | 燃料喷射器 (略有磨损),268,9.92,55.6,5.60483870967742
835802,USP 消音版（StatTrak™） | 小绿怪 (略有磨损),35,78.84,462,5.859969558599695
773710,P250 | 炼狱小镇 (崭新出厂),83,2.3,13.6,5.91304347826087
774809,双持贝瑞塔 | 左右开花 (久经沙场),77,1.3,6.8,5.230769230769231
41994,Tec-9 | 燃料喷射器 (略有磨损),268,9.92,55.6,5.60483870967742
835802,USP 消音版（StatTrak™） | 小绿怪 (略有磨损),35,78.84,462,5.859969558599695
773710,P250 | 炼狱小镇 (崭新出厂),83,2.3,13.6,5.91304347826087
900635,双持贝瑞塔（StatTrak™） | 食人花 (崭新出厂),105,6.4,34.3,5.359374999999999
35047,格洛克 18 型 | 核子反应 (久经沙场),147,7.99,42.59,5.330413016270338
35032,格洛克 18 型 | 铁之作 (久经沙场),220,0.28,1.36,4.857142857142857
38492,双持贝瑞塔（StatTrak™） | 通风机 (久经沙场),115,0.34,1.43,4.205882352941176
927374,Tec-9 | 腐朽木乃伊 (崭新出厂),170,2.35,11.5,4.8936170212765955
42182,USP 消音版 | 枪响人亡 (久经沙场),246,70,376.66,5.380857142857143
39209,P2000（StatTrak™） | 乳白象牙 (战痕累累),60,0.32,2.29,7.15625
35037,格洛克 18 型 | 噩梦之夜 (久经沙场),104,3.69,19.49,5.281842818428184
42173,USP 消音版 | 森林之叶 (崭新出厂),75,1.58,6.97,4.411392405063291
38598,FN57（StatTrak™） | 都市危机 (略有磨损),112,4.69,24.79,5.285714285714285
35023,格洛克 18 型 | 粉碎者 (久经沙场),67,2.58,12.65,4.903100775193798
34775,FN57 | 橘皮涂装 (崭新出厂),130,0.39,1.59,4.076923076923077
34327,CZ75 | 战术高手 (崭新出厂),328,2.25,11,4.888888888888889
900604,格洛克 18 型 | 冬季战术 (崭新出厂),364,0.42,1.98,4.714285714285714
779272,CZ75（StatTrak™） | 做旧手艺 (略有磨损),49,0.57,2.87,5.035087719298247
773443,P250（StatTrak™） | X 射线 (略有磨损),117,2.49,12.09,4.855421686746987
779272,CZ75（StatTrak™） | 做旧手艺 (略有磨损),49,0.57,2.87,5.035087719298247
773443,P250（StatTrak™） | X 射线 (略有磨损),117,2.49,12.09,4.855421686746987
769150,FN57 | 怒氓 (略有磨损),254,9.7,43.6,4.494845360824743
42196,USP 消音版 | 午夜行动 (崭新出厂),507,1.11,6.32,5.693693693693693
42188,USP 消音版 | 铅管 (略有磨损),134,2.34,12.8,5.470085470085471
35987,P250 | 二西莫夫 (破损不堪),49,4.4,19.99,4.543181818181817
921455,格洛克 18 型 | 圆影玉兔 (崭新出厂),682,2.49,12.18,4.8915662650602405
35068,格洛克 18 型 | 荒野反叛 (久经沙场),146,7.49,35.4,4.72630173564753
41993,Tec-9 | 燃料喷射器 (久经沙场),515,6.39,33.5,5.242566510172145
968181,沙漠之鹰 | 书法涂鸦 (崭新出厂),216,1.29,6.28,4.868217054263566
779250,沙漠之鹰（StatTrak™） | 蓝色层压板 (久经沙场),472,1.39,6.96,5.0071942446043165
968120,沙漠之鹰（StatTrak™） | 书法涂鸦 (久经沙场),132,0.93,4.06,4.365591397849462
968111,R8 左轮手枪（StatTrak™） | 探戈 (略有磨损),120,1.09,5.5,5.045871559633027
763316,Tec-9（StatTrak™） | 破铜烂铁 (久经沙场),136,0.25,1.04,4.16
39646,Tec-9（StatTrak™） | 冰冠 (久经沙场),186,0.8,4.45,5.5625
968291,沙漠之鹰 | 热处理 (崭新出厂),1703,28.75,159,5.530434782608696
37580,双持贝瑞塔（纪念品） | 蔷薇 (略有磨损),494,1.72,8.91,5.180232558139535
38754,格洛克 18 型（StatTrak™） | 幻影冥魂 (略有磨损),110,2.87,14.79,5.153310104529616
968093,P2000 | 珊瑚半调 (崭新出厂),343,0.42,2.1,5.0
927347,格洛克 18 型 | 拉美西斯之触 (久经沙场),183,7.52,40,5.319148936170213
968093,P2000 | 珊瑚半调 (崭新出厂),343,0.42,2.1,5.0
927347,格洛克 18 型 | 拉美西斯之触 (久经沙场),183,7.52,40,5.319148936170213
968229,CZ75 | 回转 (久经沙场),163,8.97,51,5.68561872909699
33841,FN57 | 霸意大名 (崭新出厂),169,1.24,5.97,4.814516129032258
762104,P250 | 交换机 (略有磨损),371,0.4,2.43,6.075
34318,CZ75 | 聚合物 (崭新出厂),297,0.47,2.08,4.425531914893617
35955,P2000 | 海洋 (久经沙场),119,0.6,1.47,2.45
34458,沙漠之鹰 | 锈蚀烈焰 (略有磨损),1210,0.5,2.83,5.66
956549,FN57（StatTrak™） | 混合体 (略有磨损),78,4.17,23.8,5.707434052757794
956579,格洛克 18 型（StatTrak™） | 崩络克-18 (久经沙场),238,3.47,16.8,4.8414985590778095
956477,格洛克 18 型 | 崩络克-18 (略有磨损),643,1.99,11,5.527638190954774
921585,R8 左轮手枪（StatTrak™） | 蕉农炮 (略有磨损),107,2,9.9,4.95
34539,双持贝瑞塔 | 龙之双子 (略有磨损),197,0.72,3.49,4.847222222222222
968266,双持贝瑞塔（StatTrak™） | 水枪冲击 (久经沙场),199,2.46,12.89,5.239837398373984
900519,P250（StatTrak™） | 迷人幻象 (久经沙场),123,6.9,38.5,5.579710144927536
886984,双持贝瑞塔（StatTrak™） | 瓜瓜 (久经沙场),178,3.31,17.2,5.196374622356495
886638,双持贝瑞塔（StatTrak™） | 瓜瓜 (略有磨损),95,6.87,33.8,4.919941775836972
781635,Tec-9（StatTrak™） | 兄弟连 (略有磨损),126,1.68,9.49,5.648809523809524
781582,Tec-9（StatTrak™） | 兄弟连 (久经沙场),133,0.98,4.98,5.081632653061225
34454,沙漠之鹰 | 噩梦之夜 (略有磨损),327,25,117,4.68
781635,Tec-9（StatTrak™） | 兄弟连 (略有磨损),126,1.68,9.49,5.648809523809524
781582,Tec-9（StatTrak™） | 兄弟连 (久经沙场),133,0.98,4.98,5.081632653061225
34454,沙漠之鹰 | 噩梦之夜 (略有磨损),327,25,117,4.68
34995,格洛克 18 型 | 蓝色裂纹 (略有磨损),239,4.04,20.13,4.982673267326732
921516,R8 左轮手枪 | 蕉农炮 (破损不堪),392,0.41,1.98,4.829268292682927
779178,沙漠之鹰 | 蓝色层压板 (略有磨损),1336,0.63,2.8,4.444444444444444
42192,USP 消音版 | 黑色魅影 (久经沙场),477,21.58,107,4.958294717330863
956609,格洛克 18 型（StatTrak™） | 崩络克-18 (略有磨损),137,5.77,29.39,5.093587521663778
38361,CZ75（StatTrak™） | 战术高手 (崭新出厂),160,4.89,28.5,5.828220858895706
34414,沙漠之鹰 | 指挥 (略有磨损),274,2.25,10.8,4.800000000000001
34790,FN57 | 银白石英 (略有磨损),367,0.82,4.1,5.0
921588,P2000（StatTrak™） | 变态杀戮 (略有磨损),73,12,62.7,5.2250000000000005
34724,FN57 | 铜色星系 (崭新出厂),206,8.6,46,5.348837209302326
968156,P250（StatTrak™） | 震中 (略有磨损),43,27.6,156,5.652173913043478
41966,Tec-9 | 坍雪寒裘 (崭新出厂),116,7.19,40.89,5.687065368567454
36077,P250 | 生化短吻鳄 (崭新出厂),247,12,58,4.833333333333333
773632,格洛克 18 型（StatTrak™） | 烈焰天使 (久经沙场),107,0.83,4.12,4.963855421686747
34315,CZ75 | 先驱 (略有磨损),174,1.54,8.5,5.51948051948052
759620,CZ75（StatTrak™） | 经济 (崭新出厂),58,12.35,59.95,4.854251012145749
38398,沙漠之鹰（StatTrak™） | 青铜装饰 (崭新出厂),912,2.59,12.4,4.787644787644788
759620,CZ75（StatTrak™） | 经济 (崭新出厂),58,12.35,59.95,4.854251012145749
38398,沙漠之鹰（StatTrak™） | 青铜装饰 (崭新出厂),912,2.59,12.4,4.787644787644788
36346,R8 左轮手枪 | 美洲驼炮 (久经沙场),160,3.48,19.67,5.652298850574713
857656,沙漠之鹰（StatTrak™） | 后发制人 (久经沙场),394,3.06,15.46,5.052287581699346
39730,USP 消音版（StatTrak™） | 次时代 (久经沙场),176,5.72,30.9,5.4020979020979025
900616,R8 左轮手枪 | 疯狂老八 (崭新出厂),226,2.71,13.59,5.014760147601476
900605,R8 左轮手枪（StatTrak™） | 疯狂老八 (久经沙场),238,1.16,6,5.172413793103448
900535,双持贝瑞塔（StatTrak™） | 食人花 (久经沙场),188,1.27,6.4,5.039370078740157
763475,沙漠之鹰（StatTrak™） | 机械工业 (战痕累累),11,16.74,87,5.197132616487456
37586,双持贝瑞塔（纪念品） | 殖民侵略者 (久经沙场),384,0.49,2.25,4.591836734693878
886687,双持贝瑞塔 | 瓜瓜 (久经沙场),599,2.1,10.7,5.095238095238095
886669,USP 消音版 | 地狱门票 (崭新出厂),671,2.65,12.89,4.8641509433962264
36028,P250 | 红巢 (略有磨损),40,4.39,24.5,5.580865603644647
857544,P250 | 赛博先锋 (崭新出厂),109,2,11.9,5.95
763256,沙漠之鹰 | 机械工业 (崭新出厂),1028,13.54,69.8,5.155096011816839
35080,格洛克 18 型 | 鼬鼠 (破损不堪),93,0.63,2.89,4.587301587301588
781616,Tec-9 | 兄弟连 (崭新出厂),211,2.09,11.17,5.344497607655502
763357,USP 消音版（StatTrak™） | 闪回 (略有磨损),181,3.19,15.3,4.7962382445141065
871542,格洛克 18 型 | 零食派对 (久经沙场),218,6.3,32.3,5.1269841269841265
781567,Tec-9 | 兄弟连 (久经沙场),940,0.55,2.93,5.327272727272727
35080,格洛克 18 型 | 鼬鼠 (破损不堪),93,0.63,2.89,4.587301587301588
781616,Tec-9 | 兄弟连 (崭新出厂),211,2.09,11.17,5.344497607655502
763357,USP 消音版（StatTrak™） | 闪回 (略有磨损),181,3.19,15.3,4.7962382445141065
871542,格洛克 18 型 | 零食派对 (久经沙场),218,6.3,32.3,5.1269841269841265
781567,Tec-9 | 兄弟连 (久经沙场),940,0.55,2.93,5.327272727272727
763422,沙漠之鹰 | 机械工业 (战痕累累),34,6.1,35.2,5.77049180327869
36326,R8 左轮手枪 | 渐变琥珀 (崭新出厂),1228,1.03,4.75,4.611650485436893
871945,沙漠之鹰 | 沙漠之狐 (破损不堪),1,1261.35,1889,1.4976017758750546
775808,Tec-9（StatTrak™） | 屠杀者 (略有磨损),17,101.1,500,4.945598417408506
876939,格洛克 18 型（纪念品） | 红色轮胎 (久经沙场),125,0.84,3.97,4.726190476190476
871244,双持贝瑞塔 | 胶面花纹 (破损不堪),16,0.72,7.48,10.38888888888889
835705,CZ75（StatTrak™） | 世仇 (破损不堪),14,0.76,5,6.578947368421052
779232,CZ75 | 做旧手艺 (崭新出厂),67,0.48,2.77,5.770833333333334
39742,USP 消音版（StatTrak™） | 枪响人亡 (破损不堪),15,177.87,795.8,4.4740540844436945
38567,FN57（StatTrak™） | 暴怒野兽 (久经沙场),4,147.97,729,4.926674325876867
36049,P250 | 现代猎手 (略有磨损),10,36.43,216.7,5.948394180620368
34715,FN57 | 表面淬火 (崭新出厂),559,24.08,120,4.983388704318937
835573,双持贝瑞塔 | 灾难 (破损不堪),14,4.5,26.34,5.8533333333333335
835464,CZ75 | 世仇 (破损不堪),66,0.92,4.65,5.054347826086957
773743,双持贝瑞塔（StatTrak™） | 1.6精英 (略有磨损),68,0.65,2.97,4.569230769230769
769217,P250 | 铜绿 (战痕累累),447,0.36,1.83,5.083333333333334
39664,Tec-9（StatTrak™） | 沙尘暴 (久经沙场),387,1.22,6.79,5.565573770491803
39198,P2000（StatTrak™） | 手炮 (久经沙场),91,2.87,16.5,5.749128919860627
35901,P2000 | 渐变琥珀 (破损不堪),23,3.92,23.78,6.066326530612245
34740,FN57 | 热火朝天 (略有磨损),82,7.01,40.48,5.774607703281027
34560,双持贝瑞塔 | 黑豹 (崭新出厂),79,3.61,17.11,4.739612188365651
35074,格洛克 18 型 | 水灵 (略有磨损),866,11.12,53.5,4.811151079136691
781638,P250（StatTrak™） | 卡带 (崭新出厂),372,0.89,4.55,5.112359550561798
968300,双持贝瑞塔 | 水枪冲击 (略有磨损),331,3.76,19.08,5.074468085106383
38699,格洛克 18 型（StatTrak™） | 蓝色裂纹 (战痕累累),21,5.38,30.5,5.669144981412639
39222,P2000（StatTrak™） | 电子脉冲 (久经沙场),174,2.57,15.19,5.910505836575876
39217,P2000（StatTrak™） | 海洋 (崭新出厂),116,1.9,8.51,4.478947368421053
45372,USP 消音版 | 脑洞大开 (破损不堪),260,3.4,16.5,4.852941176470589
763327,USP 消音版（StatTrak™） | 闪回 (崭新出厂),143,5.31,24.08,4.534839924670433
45369,USP 消音版 | 脑洞大开 (崭新出厂),345,14.62,71.4,4.883720930232559
781660,沙漠之鹰 | 印花集 (崭新出厂),1031,132.29,709,5.359437599213849
41975,Tec-9 | 蓝钛 (崭新出厂),182,5.63,32.05,5.692717584369449
38346,CZ75（StatTrak™） | 先驱 (崭新出厂),92,8.33,39.62,4.756302521008403
779252,R8 左轮手枪 | 骸骨锻造 (崭新出厂),216,0.36,1.73,4.805555555555555
779180,沙漠之鹰 | 蓝色层压板 (破损不堪),398,0.26,1.29,4.961538461538462
39217,P2000（StatTrak™） | 海洋 (崭新出厂),116,1.9,8.51,4.478947368421053
45372,USP 消音版 | 脑洞大开 (破损不堪),260,3.4,16.5,4.852941176470589
763327,USP 消音版（StatTrak™） | 闪回 (崭新出厂),143,5.31,24.08,4.534839924670433
45369,USP 消音版 | 脑洞大开 (崭新出厂),345,14.62,71.4,4.883720930232559
781660,沙漠之鹰 | 印花集 (崭新出厂),1031,132.29,709,5.359437599213849
41975,Tec-9 | 蓝钛 (崭新出厂),182,5.63,32.05,5.692717584369449
38346,CZ75（StatTrak™） | 先驱 (崭新出厂),92,8.33,39.62,4.756302521008403
779252,R8 左轮手枪 | 骸骨锻造 (崭新出厂),216,0.36,1.73,4.805555555555555
779180,沙漠之鹰 | 蓝色层压板 (破损不堪),398,0.26,1.29,4.961538461538462
967961,USP 消音版 | 阿尔卑斯迷彩 (久经沙场),702,2.3,12,5.217391304347826
779202,CZ75（StatTrak™） | 做旧手艺 (战痕累累),22,0.21,2.98,14.190476190476192
761418,FN57（纪念品） | 冷却剂 (崭新出厂),679,0.55,2.7,4.909090909090909
956624,FN57（StatTrak™） | 混合体 (战痕累累),59,2.18,12.8,5.871559633027523
857558,CZ75 | 短趾雕 (久经沙场),270,0.23,1.19,5.173913043478261
41968,Tec-9 | 坍雪寒裘 (略有磨损),152,4.37,23.4,5.354691075514873
921464,格洛克 18 型 | 圆影玉兔 (破损不堪),99,0.76,3.29,4.328947368421052
900643,P250 | 迷人幻象 (破损不堪),27,3.75,19.98,5.328
900611,格洛克 18 型（StatTrak™） | 冬季战术 (略有磨损),247,0.49,2.64,5.387755102040817
835386,沙漠之鹰 | 古铜密码 (久经沙场),28,6.7,39.5,5.895522388059701
774905,CZ75 | 紫青之色 (久经沙场),52,1.92,11,5.729166666666667
900643,P250 | 迷人幻象 (破损不堪),27,3.75,19.98,5.328
900611,格洛克 18 型（StatTrak™） | 冬季战术 (略有磨损),247,0.49,2.64,5.387755102040817
835386,沙漠之鹰 | 古铜密码 (久经沙场),28,6.7,39.5,5.895522388059701
774905,CZ75 | 紫青之色 (久经沙场),52,1.92,11,5.729166666666667
769165,P250 | 铜绿 (久经沙场),141,0.24,1.14,4.75
35054,格洛克 18 型 | 皇家军团 (破损不堪),34,3.12,19.41,6.221153846153846
34582,双持贝瑞塔 | 通风机 (崭新出厂),193,0.35,1.9,5.428571428571429
876982,CZ75（纪念品） | 幻光构架 (破损不堪),41,0.36,1.3,3.611111111111111
956482,双持贝瑞塔 | 藏身处 (崭新出厂),303,0.38,2.12,5.578947368421053
900602,R8 左轮手枪（StatTrak™） | 疯狂老八 (破损不堪),76,1.11,5.93,5.3423423423423415
876905,双持贝瑞塔（纪念品） | 更换机油 (破损不堪),53,0.3,1.46,4.866666666666667
781677,沙漠之鹰（StatTrak™） | 印花集 (略有磨损),356,132.29,698,5.276286945347343
35940,P2000 | 至高帝皇 (略有磨损),134,0.47,2.37,5.042553191489362
35915,P2000 | 火灵 (久经沙场),80,15.5,79.18,5.108387096774194
34754,FN57 | 神祗 (略有磨损),487,2.5,14.56,5.824
857625,CZ75 | 短趾雕 (破损不堪),58,0.24,1.36,5.666666666666667
762119,格洛克 18 型 | 核子花园 (略有磨损),868,3.68,16.48,4.478260869565218
781591,格洛克 18 型 | 摩登时代 (略有磨损),580,7.44,37.1,4.986559139784946
769176,Tec-9 | 青竹伪装 (崭新出厂),133,2.53,14.16,5.596837944664032
37569,沙漠之鹰（纪念品） | 都市 DDPAT (略有磨损),456,3.37,14.18,4.207715133531157
876905,双持贝瑞塔（纪念品） | 更换机油 (破损不堪),53,0.3,1.46,4.866666666666667
781677,沙漠之鹰（StatTrak™） | 印花集 (略有磨损),356,132.29,698,5.276286945347343
35940,P2000 | 至高帝皇 (略有磨损),134,0.47,2.37,5.042553191489362
35915,P2000 | 火灵 (久经沙场),80,15.5,79.18,5.108387096774194
34754,FN57 | 神祗 (略有磨损),487,2.5,14.56,5.824
857625,CZ75 | 短趾雕 (破损不堪),58,0.24,1.36,5.666666666666667
762119,格洛克 18 型 | 核子花园 (略有磨损),868,3.68,16.48,4.478260869565218
781591,格洛克 18 型 | 摩登时代 (略有磨损),580,7.44,37.1,4.986559139784946
769176,Tec-9 | 青竹伪装 (崭新出厂),133,2.53,14.16,5.596837944664032
37569,沙漠之鹰（纪念品） | 都市 DDPAT (略有磨损),456,3.37,14.18,4.207715133531157
871666,FN57（StatTrak™） | 同步力场 (略有磨损),60,8.69,49.8,5.7307249712313
35020,格洛克 18 型 | 渐变之色 (崭新出厂),230,1420.92,10199.5,7.178095881541536
34481,沙漠之鹰 | 都市瓦砾 (崭新出厂),496,1.03,6.17,5.990291262135922
